,created_at_hour,id,full_text,compound,sentiment
914,2021-09-13 02:00:00+00:00,1437234529916227586,"วันนี้ดูอะไรดี #เทนนิส ไหม? รอบชิงนะ มันส์แน่ๆ 
#USOpenFinal #USOpen #TrueVisions #TennisFI https://t.co/y7oVRcLczD",0.0,Neutral
913,2021-09-13 02:00:00+00:00,1437234660572946435,"#DaniilMedvedev IS THE #USOPEN 2021 #CHAMPION! 🔥🏆

The Russian beats #Djokovic in straight sets to win his first Grand Slam title 💥🇷🇺

#Champion #USOpenFinal #DjokovicMedvedev https://t.co/rSIQuSdkA1",0.75,Positive
912,2021-09-13 02:00:00+00:00,1437234765208309760,"RT @manueleinstell: Rafael Nadal and Roger Federer after Novak fails to make it 21 
#USOpen2021 #USOpen #USOpenFinal https://t.co/c8FJLYtlNA",-0.4215,Negative
911,2021-09-13 02:05:00+00:00,1437235308458700803,"RT @Mambasaheb: Djokovic:- I'mma enter the history books by winning the calander grandslam. 

Medvedev:- NOT TODAY! (In a Russian accent) 😏…",0.5707,Positive
910,2021-09-13 02:05:00+00:00,1437235445063032835,"#mumbai जो हुआ वह सही नहीं हुआ है उसको सजा मिलनी चाहिए इतनी अहमियत करने के बाद लोग जिंदा कैसे रहते हैं
#FREEJUNGKOOK 
#USOpenFinal 
#Gaza https://t.co/jmDCnAkhmg",0.0,Neutral
909,2021-09-13 02:05:00+00:00,1437235477539610631,"@markhmasters Other Legends May just roll their eyes and quietly think… What a knob   He is.

me2+u

#USOpenFinal",0.0,Neutral
908,2021-09-13 02:05:00+00:00,1437235547102089219,"RT @toisports: #USOpen #USOpenFinal 

@DaniilMedwed ends @DjokerNole's bid for year Slam at @usopen 🎾

#NovakDjokovic was stopped by #Danii…",-0.5423,Negative
907,2021-09-13 02:05:00+00:00,1437235634209361922,"@ani_digital @ANI 😅
#USOpenFinal #DaniilMedvedev #novakdjokovic https://t.co/NPfCMdhimd",0.0,Neutral
906,2021-09-13 02:05:00+00:00,1437235864258576384,"Some wait will worth it 
Virat for 71st  #ViratKohli
Novak for 21st #Novak
#USOpen #USOpenFinal https://t.co/dxjMhSGFsm",0.2263,Positive
905,2021-09-13 02:05:00+00:00,1437235975290195972,"Winning against perhaps the greatest player of all time in GS final. Can't imagine the surge in confidence Medvedev and other young players will have going forward.
#USOpenFinal #USOpen",0.8979,Positive
904,2021-09-13 02:05:00+00:00,1437236213417594880,"#USOpen Novak Djokovic loses to Daniil Medvedev in New York
https://t.co/RRfBpQc8Xo
#USOpenFinal #DaniilMedvedev #NovakDjokovic #GrandSlam",-0.3182,Negative
903,2021-09-13 02:05:00+00:00,1437236241397809156,Wow great win 🏆👏 @DaniilMedwed #USOpen #USOpenFinal #Medvedev,0.9136,Positive
902,2021-09-13 02:05:00+00:00,1437236259492024325,Surprise winners in both Women's and Men's Singles titles. Great achievement by @DaniilMedwed to beat @DjokerNole in straight sets who is in a form of his life time.👌 #USOpen #USOpenFinal @EmmaRaducanu https://t.co/US059IlEVA,0.8807,Positive
901,2021-09-13 02:05:00+00:00,1437236317541306371,"Andy Roddick Golden Ace - 2003 US Open Men's Singles Champion #nft sold for $35,000
#USOpenFinal #USOpen #nftcollector
https://t.co/dOYHraVcdW https://t.co/yxKn1CbwfQ",0.5994,Positive
900,2021-09-13 02:10:00+00:00,1437236530049814531,"We will come back stronger! Class is permanent 👑
#DjokerNole
#DjokovicMedvedev #USOpenFinal #USOpen https://t.co/kcD71F2CDK",0.4389,Positive
899,2021-09-13 02:10:00+00:00,1437236563189002240,@DjokerNole @DaniilMedwed 🗡 🐉 Slays the Dragon!!! Love the symbolism Daniil! So happy you denied the Djerk #21 👏🏼 🙏 #dragonslayer #USOpen #USOpenFinal #DjokovicMedvedev https://t.co/89JZZqXDb3,0.8018,Positive
898,2021-09-13 02:10:00+00:00,1437236608542068738,@SportsCenter Medvedev was like… #USOpenFinal https://t.co/2sgxYKzbm3,0.0,Neutral
897,2021-09-13 02:10:00+00:00,1437236654184534017,"#USOpen | Daniil Medvedev wins first grand slam title, defeats Djokovic in final.

Read @ANI Article 👉🏻 https://t.co/EbxKnkLn0k

#USOpenFinal #DaniilMedvedev #Djokovic https://t.co/Hn0oRvlzI3",0.4215,Positive
896,2021-09-13 02:10:00+00:00,1437236817682526220,"The one who goes up; comes down
Its a rule of Nature. Accept it.
I still remember my emotions when this happend to Roger Federer &amp; u were the reason. 
History repeats.. bear the pain 
#USopenmaleFinal #USOpenFinal",-0.1779,Negative
895,2021-09-13 02:10:00+00:00,1437236951673819137,RT @ComedyTonic: #Medvedev #USOpenFinal https://t.co/NXXfRbOHbJ,0.0,Neutral
894,2021-09-13 02:10:00+00:00,1437236970430869506,"Not too big of a fan of Men's Tennis' #1 or #2. However, they both played a great game today! There can be ONLY 1 winner and the Tennis Gods anointed the right player today! #USOpenFinal",0.9214,Positive
893,2021-09-13 02:10:00+00:00,1437237056279703561,"యూఎస్‌ ఓపెన్‌ పురుషుల సింగిల్స్‌ ఫైనల్‌ పోరులో రష్యా ఆటగాడు డానిల్‌ మెద్వెదెవ్‌ అద్భుతం చేశాడు. తన కేరీర్‌లో తొలి గ్రాండ్‌స్లామ్‌ టైటిల్‌ సాధించాడు. ఫైనల్‌లో మెద్వెదెవ్‌ 6-4, 6-4, 6-4 తేడాతో ప్రపంచ నంబర్‌వన్‌ నోవాక్‌ జకోవిచ్‌ను ఓడించాడు.
#USOpenFinal #USOpen https://t.co/swmfso7Grs",0.0,Neutral
892,2021-09-13 02:10:00+00:00,1437237153235288065,"RT @toisports: #USOpen #USOpenFinal 

@DaniilMedwed ends @DjokerNole's bid for year Slam at @usopen 🎾

#NovakDjokovic was stopped by #Danii…",-0.5423,Negative
891,2021-09-13 02:10:00+00:00,1437237190329651200,"#SPORTSUPDATE | ஜோகோவி்ச் கனவு தகர்ந்தது - மெத்வதேவ் வெற்றி!

#SunNews | #USOpen | #USOpenFinal | #Djokovic | #DaniilMedvedev https://t.co/2qGPfH0IO9",0.0,Neutral
890,2021-09-13 02:10:00+00:00,1437237296454008833,"RT @sunnewstamil: #SPORTSUPDATE | ஜோகோவி்ச் கனவு தகர்ந்தது - மெத்வதேவ் வெற்றி!

#SunNews | #USOpen | #USOpenFinal | #Djokovic | #DaniilMedv…",0.0,Neutral
889,2021-09-13 02:10:00+00:00,1437237453211852801,A little he knows he will be the one...1 st granslam congratulation @DaniilMedwed  #USOpen #USOpenFinal https://t.co/8uuVi4nrfW,0.5994,Positive
888,2021-09-13 02:10:00+00:00,1437237466507796490,"யுஎஸ் ஓபன் - இறுதிப் போட்டியில் ஜோகோவிச் அதிர்ச்சித் தோல்வி

#DaniilMedvedev | #novakdjokovic | #USOpen | #USOpenFinal https://t.co/FCjSolbVk7",0.0,Neutral
887,2021-09-13 02:10:00+00:00,1437237571709378565,@Wimbledon @DaniilMedwed sports is such a leveller.  Kudos to the new champ and though i am a hardcore fan of @DjokerNole i love the fact that we have a new champ #USOpenFinal #Medvedev,0.9432,Positive
886,2021-09-13 02:15:00+00:00,1437237757726756868,@DaniilMedwed @DaniilMedwed 🗡 🐉 Slays the Dragon!!! Love the symbolism Daniil! 👏🏼 🙏 #USOpen #USOpenFinal #DjokovicMedvedev #dragonslayer https://t.co/6iVkUxE0ER,0.7482,Positive
885,2021-09-13 02:15:00+00:00,1437237773447024643,"#Djokovic went into olympics with an opportunity to: 

- Win Calendar Golden Slam (After Steffi Graf) 
- Win Calendar slam (After Rod Lever since 1969) 
- Finish year with most slams (21)

Felt like stars had aligned but Some things aren’t meant to be!  #USOpen   #USOpenFinal",0.63,Positive
884,2021-09-13 02:15:00+00:00,1437237789200842758,What a season to remember ...@DjokerNole #USOpen #USOpenFinal https://t.co/RWW6TmjJKo,0.0,Neutral
883,2021-09-13 02:15:00+00:00,1437237901595590661,"RT @PTTVOnlineNews: யுஎஸ் ஓபன் - இறுதிப் போட்டியில் ஜோகோவிச் அதிர்ச்சித் தோல்வி

#DaniilMedvedev | #novakdjokovic | #USOpen | #USOpenFinal…",0.0,Neutral
882,2021-09-13 02:15:00+00:00,1437238140490575874,"RT @PTTVOnlineNews: யுஎஸ் ஓபன் - இறுதிப் போட்டியில் ஜோகோவிச் அதிர்ச்சித் தோல்வி

#DaniilMedvedev | #novakdjokovic | #USOpen | #USOpenFinal…",0.0,Neutral
881,2021-09-13 02:15:00+00:00,1437238149147725827,"@Sports_NDTV A player who doesn't respect his own kit doesn't deserve to be the #GOAT
Such a bad attitude @DjokerNole 
#USOpen #USOpenFinal #USOpen2021",-0.7231,Negative
880,2021-09-13 02:15:00+00:00,1437238176280547331,"RT @sunnewstamil: #SPORTSUPDATE | ஜோகோவி்ச் கனவு தகர்ந்தது - மெத்வதேவ் வெற்றி!

#SunNews | #USOpen | #USOpenFinal | #Djokovic | #DaniilMedv…",0.0,Neutral
879,2021-09-13 02:15:00+00:00,1437238190373412868,"It’s a shocker that #Djokovic couldn’t win the calendar slam, especially since it’s hard court, his most favourite. 

It’s more shocking that he lost #USOpen in three straight sets! #USOpen #USOpenFinal #Djokovic #Medvedev",-0.5788,Negative
878,2021-09-13 02:15:00+00:00,1437238297370107905,@ymanna3 #Djokovic #GOAT #USOpenFinal #Federer,0.0,Neutral
877,2021-09-13 02:15:00+00:00,1437238313514057733,"RT @PTTVOnlineNews: யுஎஸ் ஓபன் - இறுதிப் போட்டியில் ஜோகோவிச் அதிர்ச்சித் தோல்வி

#DaniilMedvedev | #novakdjokovic | #USOpen | #USOpenFinal…",0.0,Neutral
876,2021-09-13 02:15:00+00:00,1437238474575286273,"Two new champion of #USOpen 2021.
Congratulations #Medvedev and #Raducanu for your 1st Slam. 
@DaniilMedwed #USOpenFinal https://t.co/c5JE2XMfpr",0.7351,Positive
875,2021-09-13 02:15:00+00:00,1437238566766194691,"“Eres el jugador más grande de la historia”, fue el elogio con el que se despachó Daniil #Medvedev luego de su triunfo sobre Novak #Djokovic.
El #ruso había caído con #Nole en la final del #Australia Open este año, pero tuvo su revancha en el #USOpen 

#USOpenFinal
#USOpen2021 https://t.co/0Tvda6SXUe",0.0,Neutral
874,2021-09-13 02:15:00+00:00,1437238616854433793,"Congratulations @DaniilMedwed well played man..
#USOpen #USOpenFinal",0.8126,Positive
873,2021-09-13 02:15:00+00:00,1437238632943734786,Not for the first time the US Open crowd displays a total lack of class booing Medvedev as he was serving for the match. Congratulations to Medvedev. #USOpen #USOpenFinal #Tennis,0.3818,Positive
872,2021-09-13 02:15:00+00:00,1437238754939322368,"Well played #Medvedev. First slam and how he’s managed to achieve it! Talented youngster, full of potential. Couldn’t make it right at start of the year but finishes the year with a slam in hand, by beating same opponent. #USOpen #USOpenFinal",-0.2003,Negative
871,2021-09-13 02:15:00+00:00,1437238790867668996,"So yesterday in a discussion one pointed out that to beat Djokovic the best way is to beat him in straight sets.. @Fancricket12 sir had a view it's very hard to do this.. Medvedev had done it sir.. I still can't believe.. Djokovic lost in three straight sets... 
#USOpenFinal",0.8057,Positive
870,2021-09-13 02:15:00+00:00,1437238894475546629,"ஜோகோவிச்சை வீழ்த்தி முதல் கிராண்ட்ஸ்லாம் பட்டம் வென்றார் மெட்வெடேவ்

https://t.co/PyBgGEl8gC

#NovakDjokovic #DaniilMedvedev #USOpenFinal",0.0,Neutral
869,2021-09-13 02:20:00+00:00,1437239067662422020,RT @ComedyTonic: #Medvedev #USOpenFinal https://t.co/NXXfRbOHbJ,0.0,Neutral
868,2021-09-13 02:20:00+00:00,1437239145617924098,como que novak djokovic perdio la final del #USOpenFinal https://t.co/SUY7O7WxBO,0.0,Neutral
867,2021-09-13 02:20:00+00:00,1437239205382418432,சாதனையைத் தவறவிட்ட ஜோக்கோவிச்: யு.எஸ். ஓபன் சாம்பியன் பட்டத்தை வென்றார் மெத்வதேவ் https://t.co/DCCRHJCawF #USOpen2021 #USOpenFinal #Medvedev,0.0,Neutral
866,2021-09-13 02:20:00+00:00,1437239231764598787,RT @ComedyTonic: #Medvedev #USOpenFinal https://t.co/NXXfRbOHbJ,0.0,Neutral
865,2021-09-13 02:20:00+00:00,1437239477617905664,"RT @PTTVOnlineNews: யுஎஸ் ஓபன் - இறுதிப் போட்டியில் ஜோகோவிச் அதிர்ச்சித் தோல்வி

#DaniilMedvedev | #novakdjokovic | #USOpen | #USOpenFinal…",0.0,Neutral
864,2021-09-13 02:20:00+00:00,1437239619893006345,"dental assistant salary - Insights
Check out: https://t.co/JFeAQEtjN2

#business #businessowner #dentist #dentalassistant #Job #Jobs #employees #Doctor #Nurse #Meddiesm #Medical #college #HappyBirthdayJungkook #k
#repostday #GirlsPlanet999 #USOpenFinal #VoteOliviaRodrigoVMA #F1 https://t.co/eTTXQytc5b",0.0,Neutral
863,2021-09-13 02:20:00+00:00,1437239662360215559,"HIS FIRST GRAND SLAM TITLE! 🏆

Daniil Medvedev beats Novak Djokovic in straight sets to win the #USOpenFinal #novakdjokovic
#Medvedev #USOpen
6-4 6-4 6-4 https://t.co/D44OMi5DkX",0.75,Positive
862,2021-09-13 02:20:00+00:00,1437239798469513220,"#USOpen #USOpenFinal 

@DaniilMedwed ends @DjokerNole's bid for year Slam at @usopen 🎾

#NovakDjokovic was stopped by #DaniilMedvedev in his bid for the first calendar-year #GrandSlam in men's tennis since 1969

Report ✍️ https://t.co/Lgw6FMjMat https://t.co/FjLTxHqL7o",-0.5423,Negative
861,2021-09-13 02:20:00+00:00,1437239871777693699,"@TheAthletic Cried?! Would never see that with Nadal, Federer, nor almost any great player when they lose #USOpen #USOpenFinal",-0.7253,Negative
860,2021-09-13 02:20:00+00:00,1437239932334997504,Daniil #Medvedev beats Novak #Djokovic in straight sets(6-4 6-4 6-4) to win the #USOpen #USOpenFinal,0.6908,Positive
859,2021-09-13 02:20:00+00:00,1437239982511509507,"RT @Maybe_Lee7: dental assistant salary - Insights
Check out: https://t.co/JFeAQEtjN2

#business #businessowner #dentist #dentalassistant #…",0.0,Neutral
858,2021-09-13 02:20:00+00:00,1437240073427189762,"RT @IndianNewsEng: #USOpen | Daniil Medvedev wins first grand slam title, defeats Djokovic in final.

Read @ANI Article 👉🏻 https://t.co/Ebx…",0.4215,Positive
857,2021-09-13 02:20:00+00:00,1437240113025617921,"#Medvedev does it in style - thrashes #Djokovic in straight sets to win #USOpenFinal !!! 

#Medvedev wins his 1st Grand Slam title !!

#Djokovic loses dream to be the 1st since #RodLaver to win all 4 Grand Slams in a year !! #USOpen https://t.co/loSDR6oevS",0.955,Positive
856,2021-09-13 02:20:00+00:00,1437240164523384835,"RT @C4Press: 🏆 Congratulations to @EmmaRaducanu! 👏🏼
A peak audience of 9.2m watched her historic #USOpenFinal victory on @Channel4 - a 39.9…",0.636,Positive
855,2021-09-13 02:20:00+00:00,1437240171322228738,"RT @PTTVOnlineNews: யுஎஸ் ஓபன் - இறுதிப் போட்டியில் ஜோகோவிச் அதிர்ச்சித் தோல்வி

#DaniilMedvedev | #novakdjokovic | #USOpen | #USOpenFinal…",0.0,Neutral
854,2021-09-13 02:25:00+00:00,1437240266138685443,"RT @rajanmahan: #Medvedev does it in style - thrashes #Djokovic in straight sets to win #USOpenFinal !!! 

#Medvedev wins his 1st Grand Sla…",0.9228,Positive
853,2021-09-13 02:25:00+00:00,1437240470409596930,RT @ComedyTonic: #Medvedev #USOpenFinal https://t.co/NXXfRbOHbJ,0.0,Neutral
852,2021-09-13 02:25:00+00:00,1437240482866688006,RT @theCara: @DrJasonJohnson Can you imagine if Arthur Ashe had ever smashed his raquet in anger? The double standard is palpable. #USOpenF…,-0.5719,Negative
851,2021-09-13 02:25:00+00:00,1437240831862263808,"#USOpenFinal de damas fue por mucho, notablemente mejor que la de caballeros, entendiendo que la expectativa era que ésta, al menos se jugaran 4 sets. Mis respetos por @DaniilMedwed hoy fue muy superior a @DjokerNole #tenis #finalUSOpen",0.5423,Positive
850,2021-09-13 02:25:00+00:00,1437240918663438341,"RT @C4Press: 🏆 Congratulations to @EmmaRaducanu! 👏🏼
A peak audience of 9.2m watched her historic #USOpenFinal victory on @Channel4 - a 39.9…",0.636,Positive
849,2021-09-13 02:25:00+00:00,1437241150134370306,RT @CGTNOfficial: Russia’s Daniil Medvdev beats Serbia’s Novak Djokovic in #USOpenFinal on Sunday to win the maiden Grand Slam title. The W…,0.6369,Positive
848,2021-09-13 02:25:00+00:00,1437241281235898368,"No one believes me when I tell them that I had #Medvedev on my fantasy tennis team. 😁

#USOpen #USOpenFinal",-0.296,Negative
847,2021-09-13 02:25:00+00:00,1437241350726959106,"So finally we know Djoko is not as good as Rod Laver, just yet.
#USOpenFinal",-0.3412,Negative
846,2021-09-13 02:30:00+00:00,1437241514753761280,#USOpenFinal #YEONJUN #repostday #EmmaRaducanu #WeGotJoonieVerse #MUNNEW #BBOTT #BBNaijia #BBNaijaSeason6 #vmas #OuRMoonchild #OliviaRodrigoVMAs #astrology #VMAStanCam #LilNasX #JustinBieber #LoveOnTour https://t.co/EI4hyzrGfa,0.0,Neutral
845,2021-09-13 02:30:00+00:00,1437241598371377155,UN RUSO VERANO EN NEW YORK. #Medvedev #USOPENxESPN #USOpen2021 #USOpen #USOpenFinal https://t.co/0kOBYbxovA,0.0,Neutral
844,2021-09-13 02:30:00+00:00,1437241767158435847,"Russia's Daniil #Medvedev won his 1st Grand Slam title  (6-4 6-4 6-4) by shattering Novak #Djokovic's hopes of completing a calendar sweep of the majors in a one-sided US Open final.

#USOpen Tennis Championships #USOpenFinal  🎾🏆 https://t.co/m3D00zAfF7",0.8779,Positive
843,2021-09-13 02:30:00+00:00,1437241852973830144,"ரஷ்ய வீரரிடம் தோற்ற ஜோகோவிச் : கைநழுவிய சாதனைகள் என்னென்ன தெரியுமா?

#NovacDjokovic #USOpenfinal #DaniilMedvedev

https://t.co/dZfgPwq1kh",0.0,Neutral
842,2021-09-13 02:30:00+00:00,1437242047337926658,"RT @IndianNewsEng: #USOpen | Daniil Medvedev wins first grand slam title, defeats Djokovic in final.

Read @ANI Article 👉🏻 https://t.co/Ebx…",0.4215,Positive
841,2021-09-13 02:30:00+00:00,1437242146160103425,"I am a @DaniilMedwed fan. Nice going, fella! Fantastic match and tournament! I hope we never boo you again! Unless you, ya know, deserve it. #USOpen #USOpenFinal",0.9095,Positive
840,2021-09-13 02:30:00+00:00,1437242246877777922,"US Open: जोकोविच को हराकर मेदवेदेव ने जीता यूएस ओपन का खिताब

‘कैलेंडर ग्रैंड स्लैम’ पूरा करने का सपना टूटा
#USOpen #USOpenTennis #USOpenFinal #Djokovic 
@DjokerNole 
@DaniilMedwed 

पूरी खबर यहां पढ़े:- https://t.co/4U3qdOrUx8 https://t.co/PgaJdhkpJM",0.0,Neutral
839,2021-09-13 02:30:00+00:00,1437242297976963079,#USOpen #USOpenFinal 21 is bigger  at any anyday ...But med Just removed 2 from it well deserved man 😊😊😊😊😊.... https://t.co/JlJhIWGsET,0.2732,Positive
838,2021-09-13 02:30:00+00:00,1437242594971557890,"#صباح_الخير 💕رسميًا أنا من #شبيحة_ميديفيديف الخدمة اللي سوّاها لنا عظيمة حرفيّا "" وقف الأرقام "" #براڤو_عليه 😉 #USOpen #USOpenFinal #USOpen2021 #بطولة_أمريكا_المفتوحة_للتنس #بطوله_امريكا_المفتوحة https://t.co/uya7mKqmQd",0.0,Neutral
837,2021-09-13 02:35:00+00:00,1437242847602765824,"#USOpen seems to be the platform to launch next generation. Last year, it was Thiem, this year it’s #Medvedev. 

Hoping for another set of exciting young guns like Tsitsipas, Kyrgios, Shapovalov, Berrettini to step up and win more next year! #USOpenFinal",0.9117,Positive
836,2021-09-13 02:35:00+00:00,1437242980465733638,"@KasthuriShankar His body language in the beginning looked like it's a cake for him , Medvedev played well and held on to his serves , came with a plan to defeat #Djokovic #Medvedev #USOpenFinal #USOpen2021",0.4588,Positive
835,2021-09-13 02:35:00+00:00,1437243051898851335,Hey @DylanAlcott can you do everyone a favour and stop playing sport and give our other sportspeople a chance to be great also? Thanks #USOpenFinal,0.8885,Positive
834,2021-09-13 02:35:00+00:00,1437243480980529158,Qué manera de celebrar su tercer aniversario de matrimonio 🎾💥 #USOpen #USOpenFinal #Medvedev https://t.co/786A8bAd1D,0.0,Neutral
833,2021-09-13 02:35:00+00:00,1437243924003786753,What we thought he’d stream roll but he couldn’t. It wasn’t #Djokovic’s day but how great he’s been throughout the year. 3 out of 4 in any year is a great great achievement. #USOpen #USOpenFinal #DjokerNole,0.9636,Positive
832,2021-09-13 02:40:00+00:00,1437244377399640066,Happy that #Medvedev won in the #USOpenFinal  . 😊,0.8126,Positive
831,2021-09-13 02:40:00+00:00,1437244390523604998,"Ah! Medvedev had those tricks indeed!! So 20 Grand Slam Tiebreaker stays for a while now!
Congratulations Medvedev, well deserved!! #USOpen #USOpenFinal https://t.co/KjJloPLZWS",0.7954,Positive
830,2021-09-13 02:40:00+00:00,1437244407196135425,"RT @Iceman_cometh1: @BorisJohnson @EmmaRaducanu #BorisJohnson on Romanians: ""We can do nothing to stop the entire population of Transylvani…",0.2235,Positive
829,2021-09-13 02:40:00+00:00,1437244642412556294,"RT @timesofindia: #USOpen #USOpenFinal 

@DaniilMedwed ends @DjokerNole's bid for year Slam at @usopen 🎾

#NovakDjokovic was stopped by #Da…",-0.5423,Negative
