,created_at_hour,id,full_text,compound,sentiment
3362,2021-09-12 21:30:00+00:00,1437167230723272718,Novak Djokovic is down a break in the second set and now it's time to start worrying about history being made. Daniil Medvedev up a set and a break in the second. #USOpen #USOpen2021 #USOpenFinal,-0.34,Negative
3361,2021-09-12 21:30:00+00:00,1437167241125109767,"Odrekla sam se sna da bih gledala Noleta, iako ustajem u 6. Živci su već otišli gratis. Ajde bre, dobijaš ovo 💪 #USOpenFinal Plus, pozz Breda i Bredlija",0.0516,Positive
3360,2021-09-12 21:35:00+00:00,1437167275858145283,"Confirma el quiebre Medvedev.. sostiene en cero 

2-4/2S

FOCUS NO1E! ❤️‍🔥

IDEMOOO!!! 🦾♥️🧠🔥

#Djokovic VS #Medvedev
#USOpenFinal #Usopen #Nolefam",0.0,Neutral
3359,2021-09-12 21:35:00+00:00,1437167306019332096,"Trop de pression sur les épaules de Djoko pour le moment !
 #Usopen #Djoko #Medvedev #USOpen2021 #USOpenFinal",0.0,Neutral
3358,2021-09-12 21:35:00+00:00,1437167320766504963,Sudija pederu. #USOpen #USOpenFinal #USOpen2021,0.0,Neutral
3357,2021-09-12 21:35:00+00:00,1437167328400011264,"RT @Stuart_PhotoAFC: Unbelievable from Emma Raducanu, apart from some bloke who got sacked by the Daily Mirror the whole country were suppo…",0.2023,Positive
3356,2021-09-12 21:35:00+00:00,1437167349627555841,"Maçı kaybedecek belli oldu da, bence zevk almaya baksın maçtan salsın, bu kez zor djoko Medvedev farklı bir seviye şu maçta 
Novak Djokovic 
#USOpenFinal
#USOpen",0.0,Neutral
3355,2021-09-12 21:35:00+00:00,1437167351821123585,"Good evening Fentuo, I pray Medvedev save the world from Noise pollution this evening
#Scorecard
#USOpenFinal",0.8126,Positive
3354,2021-09-12 21:35:00+00:00,1437167373509959682,@zandatoto are you watching the epic #USOpenFinal ?,0.0,Neutral
3353,2021-09-12 21:35:00+00:00,1437167385568374785,"Self implode at the finest, Atleast 10th Australian open to look forward to for Djokovic 🤐
#USOpenFinal",0.0,Neutral
3352,2021-09-12 21:35:00+00:00,1437167405306822659,Don't loose novak #DjokovicvsMedvedev  #USOpenFinal,0.2411,Positive
3351,2021-09-12 21:35:00+00:00,1437167417977942022,"O cam ia pe cocoașă, pînă acum, Djokovici #USOpenFinal",0.0,Neutral
3350,2021-09-12 21:35:00+00:00,1437167456687173636,baştan başa tarihsin. ama Nadal’ı bu kadar geçmeni pek sevmiyorum. O yüzden ‘Takvim Grand Slam’i yapmasan daha iyi olacak @DjokerNole / O yüzden saldır @DaniilMedwed #USOpen  #USOpenFinal,0.4588,Positive
3349,2021-09-12 21:35:00+00:00,1437167458750713858,"Nole Nole, calmati e gioca come sai 😥🙏
#USOpen #USOpenFinal",0.0,Neutral
3348,2021-09-12 21:35:00+00:00,1437167513385701377,"¿Habrán quitado los jueces de línea
para que #Djokovic no les caiga a pelotazos en sus ataques de ira?

#USOpen #USOpenFinal #VamosDaniil",-0.296,Negative
3347,2021-09-12 21:35:00+00:00,1437167543647617026,"RT @stephenfry: What a glorious day for two remarkable young women. Yes, it may be ‘only’ sport, but in that ‘only’ there can be found so m…",0.6956,Positive
3346,2021-09-12 21:35:00+00:00,1437167553529454594,"@GLife809 @Bettefave @nedwards338 @sungirlaloha @dizzyreader1 @phantocat @RedPlanetTV @BritBox_UK @masterpiecepbs @ITV @WGBH @PBSWI @PBS @netfix @PrimeVideo 😉 #SidlotteForever #SaveSidneyParker #LastAustenhero #JASanditon 
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @PBSSoCal @WGBH @PBS @HBOmax @netflix #JASanditonLetters
#USOpen2021 #USOpenFinal #SundayThoughts https://t.co/T4K2mHNKzw",0.0,Neutral
3345,2021-09-12 21:35:00+00:00,1437167556373225477,"RT @C4Press: 🏆 Congratulations to @EmmaRaducanu! 👏🏼
A peak audience of 9.2m watched her historic #USOpenFinal victory on @Channel4 - a 39.9…",0.636,Positive
3344,2021-09-12 21:35:00+00:00,1437167572529471493,"So now they want to cheer him on!!

#USA #USOpenFinal https://t.co/rwY2nko2Sy",0.6649,Positive
3343,2021-09-12 21:35:00+00:00,1437167601499754496,"#SidlotteForever #SaveSidneyParker #LastAustenhero #JASanditon 
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @PBSSoCal @WGBH @PBS @HBOmax @netflix #JASanditonLetters
#USOpen2021 #USOpenFinal #SundayThoughts https://t.co/qjT4PMneAQ",0.0,Neutral
3342,2021-09-12 21:35:00+00:00,1437167601571057667,"Igra Medvedev strašno. Bas težak meč.
#USOpen #USOpenFinal",0.0,Neutral
3341,2021-09-12 21:35:00+00:00,1437167608567042048,People supporting Novak cause they dont kno the sport. #USOpenFinal,0.4404,Positive
3340,2021-09-12 21:35:00+00:00,1437167626204164097,Ecco. Ora figuratevi che #Medvedev la mette all'incrocio delle righe. Per ora il punto più bello del match che lo porta a 4-2 nel secondo set contro #Djokovic #USOpen #USOpenFinal @Eurosport_IT https://t.co/JX3nmG3Dmz,0.0,Neutral
3339,2021-09-12 21:35:00+00:00,1437167639655292933,#TeamMedvedev it's going down!! #USOpenFinal,0.0,Neutral
3338,2021-09-12 21:35:00+00:00,1437167640485761025,"Medvedev is hitting good serves Djokovic finds hard to return. And there he is returning Djoko’s serves beautifully 👌🏾. Medvedev breaks 4-2 in the 2nd set, and still running Djokovic on his serve…brilliant game #USOpenFinal",0.7351,Positive
3337,2021-09-12 21:35:00+00:00,1437167682701365252,@DaniilMedwed is playing some wonderful tennis against @DjokerNole #USOpenFinal,0.6705,Positive
3336,2021-09-12 21:35:00+00:00,1437167707502284810,Watching tennis is much more fun when you’re not supporting anyone. #USOpenFinal #USOpen https://t.co/ytaF1Ry7FJ,0.293,Positive
3335,2021-09-12 21:35:00+00:00,1437167728738058261,"La regia inquadra spesso l'arzilla legenda che risponde al nome di Rod Laver. Ultimo a fare il Grande Slam alla fine degli anni 60. E come diciamo a Palermo ""gliela sta attassando parecchio a Nole"" 🤣🤣🤣 #USOpen #USOpen2021 #USOpenFinal #DjokovicMedvedev",-0.2023,Negative
3334,2021-09-12 21:35:00+00:00,1437167770484068353,Looks like Medvedev is in a hurry 😍🎉👏😅 #USOpenFinal,0.3612,Positive
3333,2021-09-12 21:35:00+00:00,1437167799152091144,Djokovic zal een tandje moeten bijzetten. #USOpenFinal,0.0,Neutral
3332,2021-09-12 21:35:00+00:00,1437167800074768384,"RT @sn_mommy6: #SidlotteForever #SaveSidneyParker #LastAustenhero #JASanditon 
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netfli…",0.0,Neutral
3331,2021-09-12 21:35:00+00:00,1437167833914486784,"#SidlotteForever #SaveSidneyParker #LastAustenhero #JASanditon 
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @PBSSoCal @WGBH @PBS @HBOmax @netflix #JASanditonLetters
#USOpen2021 #USOpenFinal #SundayThoughts https://t.co/ASkDAGFv1Z",0.0,Neutral
3330,2021-09-12 21:35:00+00:00,1437167849974370305,"Oh, Djo. 

#USopen #USOpenFinal #DjokovicvsMedvedev https://t.co/J3EQUjf1aH",0.0,Neutral
3329,2021-09-12 21:35:00+00:00,1437167870551674884,"RT @sn_mommy6: #SidlotteForever #SaveSidneyParker #LastAustenhero #JASanditon 
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netfli…",0.0,Neutral
3328,2021-09-12 21:35:00+00:00,1437167900843036676,"#USOpenFinal ne güzel maç oluyor be
#medvedev&amp;djokovic",0.0,Neutral
3327,2021-09-12 21:35:00+00:00,1437167920984039428,"Medvedev might be pulling away

#USOpen  #USOpen2021 #USOpenFinal #USOpenTennis #USOPENxESPN #Djokovic #Medvedev",0.0,Neutral
3326,2021-09-12 21:35:00+00:00,1437167937538899972,Par contre Medvedev il tient le choc hein 💪🏼 #USOpen #USOpenFinal,0.0,Neutral
3325,2021-09-12 21:35:00+00:00,1437168031046766599,"Praticamente #Medvedev come il Napoli ieri, vincerà senza aver fatto un cazzo.
#USOpenFinal 
#USOpen 
#DjokovicMedvedev",0.0,Neutral
3324,2021-09-12 21:35:00+00:00,1437168056334180360,Medvedev law maksbsh hay7otna kolna fe khana weskha tool el 3omr walahi  #USOpenFinal,0.0,Neutral
3323,2021-09-12 21:35:00+00:00,1437168057579970570,RT @OyeeRishav: Legends watching legends. Brad Pitt looking dope #USOpenFinal https://t.co/We7zCpiAce,0.0,Neutral
3322,2021-09-12 21:35:00+00:00,1437168101041360903,"RT @anuran_maity: Is that DiCaprio really?!
#USOpenFinal https://t.co/EL0P7hHWhM",0.0,Neutral
3321,2021-09-12 21:35:00+00:00,1437168113183830023,"Yo no sé cómo hay gente que apoya al Djokovic, y ese estadio se vuelve loco por él.  #USOpenFinal",-0.296,Negative
3320,2021-09-12 21:35:00+00:00,1437168152564146177,RT @abasave: #USOpenFinal Hay quienes piden que a Medvedev le hagan un antidoping. Yo pido un anti roboting...,-0.3182,Negative
3319,2021-09-12 21:35:00+00:00,1437168214853799947,"Dobro je da se ovako završilo. Bilo je na ivici zileta da ga breakne još jednom.
#USOpen #USOpenFinal",0.0,Neutral
3318,2021-09-12 21:35:00+00:00,1437168218884296706,"Such a sore loser @DjokerNole Having the records that he has, it’s unbelievably awful how he behaves on court. #racketsmash If he goes 2-0 sets down, he’s going to take a toilet break, 100% cheater mentality #USOpen2021 #USOpenFinal @atptour",-0.9134,Negative
3317,2021-09-12 21:35:00+00:00,1437168221308792832,D. MEDVEDEV lead 4-2 in the 2nd set. #USOpen #USOpenFinal,0.0,Neutral
3316,2021-09-12 21:35:00+00:00,1437168225205243908,RT @sharmadishant: Tony Wonder in the house. #USOpenFinal https://t.co/KWtjZa8V2X,0.0,Neutral
3315,2021-09-12 21:35:00+00:00,1437168260441649157,"@sn_mommy6 @masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @PBSSoCal @WGBH @PBS @hbomax Indeed you must!!

#SidlotteForever #JASanditon #savesidneyparker #LastAustenHero @masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @WLIW21 @PBSSoCal @WGBH @PBS @itv @PBSWI @HBOmax #JASanditonLetters
#USOpen2021 #USOpenFinal #sundayvibes",0.0,Neutral
3314,2021-09-12 21:35:00+00:00,1437168299113172993,RT @sn_mommy6: @GLife809 @Bettefave @nedwards338 @sungirlaloha @dizzyreader1 @phantocat @RedPlanetTV @BritBox_UK @masterpiecepbs @ITV @WGBH…,0.0,Neutral
3313,2021-09-12 21:35:00+00:00,1437168336719253505,#Medvedev looking good for this. The usual #Djokovic approach seeming suicidal thus far; and why doesn’t he hit hard shots? His plays are mostly on the careful side @uDaddykaMalcolm @alt_goronga #USOpenFinal #USOpen,-0.1027,Negative
3312,2021-09-12 21:35:00+00:00,1437168392314707977,"Haaa.. Nole es humano @DjokerNole #USOpenFinal . El ruso está con algo que no se le ve mucho, está jugando contento. #USOPENXESPN",-0.296,Negative
3311,2021-09-12 21:35:00+00:00,1437168406340452358,Djokovic needed that rally back to hold his serve. Medvedev should also hang on to his serves and he’ll be almost done. #USOpen #USOpenFinal,0.0,Neutral
3310,2021-09-12 21:35:00+00:00,1437168408177561603,"RT @SadiqKhan: 🇬🇧 RADUCANU BELIEVE IT!! 🇬🇧

The new #USOpen women's champion: 18-year-old south Londoner @EmmaRaducanu!

Thrilling tourname…",0.8349,Positive
3309,2021-09-12 21:35:00+00:00,1437168438254919690,"RT @BlockedPhoenix: And Djokovic finally breaks the racquet. Here we go!
#USOpenFinal",0.0,Neutral
3308,2021-09-12 21:35:00+00:00,1437168456944783360,"Sostiene el ídolo!!! 🦾 Vamos a confiar Nolefam!!! VAMOS Q GANAMOS NO1E!!! 🧠

3-4/2S

IDEMOOO!!! 🦾♥️🧠🔥

#Djokovic VS #Medvedev
#USOpenFinal #Usopen #Nolefam",0.0,Neutral
3307,2021-09-12 21:35:00+00:00,1437168507179970565,"RT @krithika0808: Oh, Djo. 

#USopen #USOpenFinal #DjokovicvsMedvedev https://t.co/J3EQUjf1aH",0.0,Neutral
3306,2021-09-12 21:40:00+00:00,1437168532463267856,Come on Novak he was down two to Stef at RG it’s far from over #USOpen2021 #USOpenFinal #Djokovic,0.0,Neutral
3305,2021-09-12 21:40:00+00:00,1437168556991340547,"Favourite shot of the day by @DjokerNole  👑🔥

#USOpen  #USOpenFinal https://t.co/P4XloChYtE",0.0,Neutral
3304,2021-09-12 21:40:00+00:00,1437168564100689923,"@atptour Medvedev has plenty of Rafa and Roger fans rooting for him, for sure. #USOpenFinal #USOpen2021",0.3182,Positive
3303,2021-09-12 21:40:00+00:00,1437168569087844352,La Queen est là. #USOpenFinal #USOpen https://t.co/lM4RmA0CKa,0.0,Neutral
3302,2021-09-12 21:40:00+00:00,1437168587018588164,"Who’s gonna win today?
@DjokerNole vs. @DaniilMedwed 

#USOpen2021 #USOpen #USOpenFinal #USOpenTennis 

Retweet for #Djokovic Like for #Medvedev",0.743,Positive
3301,2021-09-12 21:40:00+00:00,1437168615183110147,"Done for the match. 

Off to sleep. #USOpen2021 #USOpenFinal https://t.co/PG9F68m4eF",0.0,Neutral
3300,2021-09-12 21:40:00+00:00,1437168615569113095,RT @rorybremner: BREAKING: Education Secretary Gavin Williamson first to congratulate new British US Open Champion Mako Vunipola. #USOpen #…,0.7964,Positive
3299,2021-09-12 21:40:00+00:00,1437168623588610049,"RT @Vinodphirse: INDIA IS ON SLEEPING MODE 
#Covid_19 #COVID #COVID19 #RahulGandhi #BJP #KisanAndolan #USOpenFinal #ViratKohli #BiggBossOTT…",0.0,Neutral
3298,2021-09-12 21:40:00+00:00,1437168625178365954,RT @mariaicampoc: Si te sientes frustrado piensa en Nole quebrando raqueta en el #USOpenFinal y se te pasa,0.0,Neutral
3297,2021-09-12 21:40:00+00:00,1437168637408948233,"El serbio @DjokerNole en desventaja en el segundo set, rompió su raqueta. @DaniilMedwed    en comando 4-3. El público no lo aplaudió. Abucheó a #Djokovic #USOpen #USOpen2021 #USOpenFinal #USOpenTennis #tennis 🎾 https://t.co/TUSzG5ePa8",-0.296,Negative
3296,2021-09-12 21:40:00+00:00,1437168637631205393,#USOpenFinal It is slipping away from #Djokovic. Literally being bullied into obscurity by the big Russian. Lost one set and broken in the second.,-0.8591,Negative
3295,2021-09-12 21:40:00+00:00,1437168641200558089,RT @Innovandiamo: La regia inquadra spesso l'arzilla legenda che risponde al nome di Rod Laver. Ultimo a fare il Grande Slam alla fine degl…,-0.2023,Negative
3294,2021-09-12 21:40:00+00:00,1437168662675443712,"Djokovic is genuinely suffering right now and can't seem to find the answers. His usual comeback is not guaranteed in this match. Is the pressure of the 21st Grand Slam and calendar gram slam getting to him?

Medvedev has been very, very good.

#USOpen #USOpenFinal #USOpen2021",-0.464,Negative
3293,2021-09-12 21:40:00+00:00,1437168678974410756,"No gana Nole... sube todo lo verde!!
#Nole #Djokovic #USOPENxESPN 
#USOpen #USOpen2021 #USOpenFinal https://t.co/rg5E1PvaNz",-0.4184,Negative
3292,2021-09-12 21:40:00+00:00,1437168708754018305,#USOpen2021 #USOpenFinal It is very sad to see such a HUGE athlete with such a bad attitude. #Djokovic https://t.co/3Cq6ho4myo,-0.594,Negative
3291,2021-09-12 21:40:00+00:00,1437168721139802115,"I think break point which is saved by #Medvedev and racket smash by #Djokovic was a turning point in this 2nd set and Nole is not in his mode or focus 
#NoleFam #Usopen #USOpenFinal",0.4215,Positive
3290,2021-09-12 21:40:00+00:00,1437168778350112768,El saque del vato ruso es infernal  #USOpenFinal,0.0,Neutral
3289,2021-09-12 21:40:00+00:00,1437168804782428161,"Not being funny @ScottMorrisonMP but how was @rodlaver allowed to leave Australia with the travel ban in place, just to spectate at the @usopen ? Not really urgent travel is it?? #Hypocrisy #COVID19Aus #USOpen #USOpenFinal",-0.8643,Negative
3288,2021-09-12 21:40:00+00:00,1437168820100210690,RT @UncleKennyBw: GET IN MEDVEDEV 🔥🔥🔥🔥 #USOpenFinal,0.0,Neutral
3287,2021-09-12 21:40:00+00:00,1437168836982329345,"RT @C4Press: 🏆 Congratulations to @EmmaRaducanu! 👏🏼
A peak audience of 9.2m watched her historic #USOpenFinal victory on @Channel4 - a 39.9…",0.636,Positive
3286,2021-09-12 21:40:00+00:00,1437168846704611333,"Si mette maluccio per #DjokerNole. Di solito esce dalla buca all'inizio del secondo, ora rischia di perderlo ed è nervosissimo. La solidità di #Medvedev passa quasi in secondo piano #USOpenFinal",0.0,Neutral
3285,2021-09-12 21:40:00+00:00,1437168866371809281,Will not get my hopes up about the #USOpenFinal.☹️😕🙏😐,-0.3252,Negative
3284,2021-09-12 21:40:00+00:00,1437168870419275781,"#Djokovic is tired and his legs are not working as they should 😟
#USOpen #USOpenFinal",-0.4404,Negative
3283,2021-09-12 21:40:00+00:00,1437168887179710464,"RT @SportsbookJazz: What are you watching?

#USOpenFinal #NFL",0.0,Neutral
3282,2021-09-12 21:40:00+00:00,1437168964149383171,#USOpenFinal 😳,0.0,Neutral
3281,2021-09-12 21:40:00+00:00,1437168972089200642,"First Medvedev takes your soul, then your legs
#USOpenFinal #USOpen2021 
#USOpenTennis",0.0,Neutral
3280,2021-09-12 21:40:00+00:00,1437168996952932352,RT @notsocoolm0: It’s about to be a long night #USOpenFinal,0.0,Neutral
3279,2021-09-12 21:40:00+00:00,1437169008441118720,RT @et_voici_ceci: #USOpen2021 #USOpenFinal It is very sad to see such a HUGE athlete with such a bad attitude. #Djokovic https://t.co/3Cq6…,-0.594,Negative
3278,2021-09-12 21:40:00+00:00,1437169038648651784,"RT @SportsbookJazz: What are you watching?

#USOpenFinal #NFL",0.0,Neutral
3277,2021-09-12 21:40:00+00:00,1437169052204556290,"Y’all crazy AF if you think the Russian will buckle 2 sets up to love! If he wins this 2nd set, night night NY! @bgtennisnation @usopen @cbfowler #usopen #grandslam #USOpen2021 #USOpenFinal",0.7955,Positive
3276,2021-09-12 21:40:00+00:00,1437169082525274115,Medvedev's service game has been untouchable so far... #USOpenFinal,0.0,Neutral
3275,2021-09-12 21:40:00+00:00,1437169093983956994,"Will we see history today???

#USA #USOpenFinal",0.0,Neutral
3274,2021-09-12 21:40:00+00:00,1437169105078034433,Wat een niveau!!!! #USOpenFinal #TeamMedvedev,0.0,Neutral
3273,2021-09-12 21:40:00+00:00,1437169113080553475,"2nd set also seem to be gone now ..
Common the King @DjokerNole
Get your game back ..
We want to see you win..
And Become The GOAT for real ..
#USOpenFinal",0.0772,Positive
3272,2021-09-12 21:40:00+00:00,1437169115588857860,Djokovic dobar Ali Medvedev fantastican #USOpenFinal  jbg,0.0,Neutral
3271,2021-09-12 21:40:00+00:00,1437169118604677125,"Yes they do!!! #SidlotteForever #SaveSidneyParker #LastAustenhero #JASanditon 
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @PBSSoCal @WGBH @PBS @HBOmax @netflix #JASanditonLetters
#USOpen2021 #USOpenFinal #SundayThoughts https://t.co/zMxKeXdRr2",0.5538,Positive
3270,2021-09-12 21:40:00+00:00,1437169138980605955,"Nose como ese publico no apoya al ruso, esta jugando un tennis de PS4 #USOpenFinal",-0.296,Negative
3269,2021-09-12 21:40:00+00:00,1437169163580186625,"Medvedev has been immense so far 

#USOpen2021 #USOpenFinal",0.0,Neutral
3268,2021-09-12 21:40:00+00:00,1437169175462649863,"Crazy reaction by Djokovic! 

#djokovic losing it at the #usopen #final
##DjokovicMedvedev #medvedev #tennis #smash #headtennis #usopenfinal #2021 https://t.co/Mnt0IszlUy",-0.6476,Negative
3267,2021-09-12 21:40:00+00:00,1437169185512169474,"Medvedev est entrain de donner du fil a retordre a Djokovic
#USOpenFinal",0.0,Neutral
3266,2021-09-12 21:40:00+00:00,1437169193267437575,"I miss Yannick Noah. 
#USOpenFinal",-0.1531,Negative
3265,2021-09-12 21:40:00+00:00,1437169207901364226,RT @rorybremner: BREAKING: Education Secretary Gavin Williamson first to congratulate new British US Open Champion Mako Vunipola. #USOpen #…,0.7964,Positive
3264,2021-09-12 21:40:00+00:00,1437169214310260737,Medvedev is schooling Novak Djokovic 😂😂😂😂 #USOpen #USOpenFinal #USOpen2021,0.0,Neutral
3263,2021-09-12 21:40:00+00:00,1437169238549020678,"Medvedev is taking Novak's Soul Now😐
#USOpen #USOpenFinal  #USOpen2021  #novakdjokovic  #Medvedev",0.0,Neutral
3262,2021-09-12 21:40:00+00:00,1437169238721110016,"#Medvedev çıldırdı şampiyonluk istiyor!
#USOpenFinal",0.0,Neutral
3261,2021-09-12 21:40:00+00:00,1437169244651786247,"RT @C4Press: 🏆 Congratulations to @EmmaRaducanu! 👏🏼
A peak audience of 9.2m watched her historic #USOpenFinal victory on @Channel4 - a 39.9…",0.636,Positive
3260,2021-09-12 21:40:00+00:00,1437169257326972929,RT @MrKennethClarke: Priti Patel right now. #USOpen #USOpenFinal #USOpen2021 https://t.co/eFSlW1IWom,0.0,Neutral
3259,2021-09-12 21:40:00+00:00,1437169260074258438,Il russo stasera è un rullo compressore #USOpenFinal #DjokovicvsMedvedev,0.0,Neutral
3258,2021-09-12 21:40:00+00:00,1437169275605823492,@livetennis @DjokerNole Go Daniil 👏 🇷🇺 🎾 💪 #USOpenFinal #USOpen,0.0,Neutral
